state,state_pop,city_count,cvs_count_state,under_state,under_count_state,city,city_pop,cvs_count_city,under_city,under_count_city
California,39512223,398,1175,True,10.0,Monterey Park,59669.0,2.0,False,0.0
California,39512223,398,1175,True,10.0,Porterville,59599.0,5.0,False,-3.0
California,39512223,398,1175,True,10.0,Gardena,59329.0,2.0,False,0.0
California,39512223,398,1175,True,10.0,Cupertino,59276.0,2.0,False,0.0
California,39512223,398,1175,True,10.0,La Mesa,59249.0,2.0,False,0.0
California,39512223,398,1175,True,10.0,Gilroy,59032.0,2.0,False,0.0
California,39512223,398,1175,True,10.0,Santa Barbara,91364.0,7.0,False,-4.0
California,39512223,398,1175,True,10.0,Oceanside,175742.0,6.0,False,-1.0
California,39512223,398,1175,True,10.0,Indio,91765.0,3.0,False,0.0
California,39512223,398,1175,True,10.0,Woodland,60548.0,2.0,False,0.0
California,39512223,398,1175,True,10.0,Pasadena,141029.0,8.0,False,-4.0
California,39512223,398,1175,True,10.0,Oxnard,208881.0,3.0,True,3.0
California,39512223,398,1175,True,10.0,Glendale,199303.0,4.0,True,2.0
California,39512223,398,1175,True,10.0,Huntington Beach,199223.0,6.0,False,0.0
California,39512223,398,1175,True,10.0,Ontario,185010.0,3.0,True,3.0
California,39512223,398,1175,True,10.0,Rancho Cucamonga,177603.0,4.0,True,1.0
California,39512223,398,1175,True,10.0,Rosemead,54058.0,2.0,False,0.0
California,39512223,398,1175,True,10.0,Elk Grove,174775.0,5.0,True,0.0
California,39512223,398,1175,True,10.0,Garden Grove,171644.0,3.0,True,2.0
California,39512223,398,1175,True,10.0,Hayward,159203.0,5.0,False,0.0
California,39512223,398,1175,True,10.0,Lancaster,157601.0,6.0,False,-1.0
California,39512223,398,1175,True,10.0,Salinas,155465.0,7.0,False,-2.0
California,39512223,398,1175,True,10.0,Santa Clarita,212979.0,4.0,True,2.0
California,39512223,398,1175,True,10.0,Montebello,61954.0,3.0,False,-1.0
California,39512223,398,1175,True,10.0,Redding,92590.0,6.0,False,-3.0
California,39512223,398,1175,True,10.0,Santee,58081.0,2.0,False,0.0
California,39512223,398,1175,True,10.0,San Rafael,58440.0,3.0,False,-1.0
California,39512223,398,1175,True,10.0,Hanford,57703.0,3.0,False,-1.0
California,39512223,398,1175,True,10.0,Santa Cruz,64608.0,2.0,False,0.0
California,39512223,398,1175,True,10.0,San Clemente,64558.0,3.0,False,-1.0
California,39512223,398,1175,True,10.0,Brentwood,64474.0,2.0,False,0.0
California,39512223,398,1175,True,10.0,Eastvale,64157.0,1.0,True,1.0
California,39512223,398,1175,True,10.0,Encinitas,62709.0,3.0,False,-1.0
California,39512223,398,1175,True,10.0,Pico Rivera,62027.0,3.0,False,-1.0
California,39512223,398,1175,True,10.0,Carson,91394.0,4.0,False,-1.0
California,39512223,398,1175,True,10.0,Dublin,64826.0,3.0,False,-1.0
California,39512223,398,1175,True,10.0,Aliso Viejo,50887.0,2.0,False,0.0
California,39512223,398,1175,True,10.0,Cerritos,49859.0,3.0,False,-2.0
California,39512223,398,1175,True,10.0,Yucaipa,53921.0,1.0,True,1.0
California,39512223,398,1175,True,10.0,Watsonville,53856.0,3.0,False,-1.0
